t_s,mem_util_pct,gpu_util_pct,phase
35.62692110300122,100,99,util_100
35.647700015004375,100,99,util_100
35.66853322800307,100,99,util_100
35.68933403999836,100,99,util_100
35.71040325300419,100,99,util_100
35.73119796499668,100,99,util_100
35.752069477995974,100,99,util_100
35.773507990001235,100,99,util_100
35.79463030300394,100,99,util_100
35.81567271500535,100,99,util_100
35.83649652800523,100,99,util_100
35.85729123999772,100,99,util_100
35.87809595299768,100,99,util_100
35.898931964999065,100,99,util_100
35.91966347799462,100,99,util_100
35.94046298999456,100,99,util_100
35.96143020299496,100,99,util_100
35.98244591600087,100,99,util_100
36.003297628005384,100,99,util_100
36.02406774100382,100,99,util_100
36.04495785399922,100,99,util_100
36.06569796599797,100,99,util_100
36.08656247900217,100,99,util_100
36.107423092005774,100,99,util_100
36.12822580400098,100,99,util_100
36.14912341699528,100,99,util_100
36.169942430002266,100,99,util_100
36.19082684200839,100,99,util_100
36.211664454996935,100,99,util_100
36.2327643680037,100,99,util_100
36.25393358099973,100,99,util_100
36.27500899300503,100,99,util_100
36.29616120600258,100,99,util_100
36.316992919004406,100,99,util_100
36.33775963100197,100,99,util_100
36.35863624399644,100,99,util_100
36.37953835699591,100,99,util_100
36.40039356899797,100,99,util_100
36.42120738199446,100,99,util_100
36.44204459499451,100,99,util_100
36.46285440700012,100,99,util_100
36.48356331999821,100,99,util_100
36.50437653300469,100,99,util_100
36.52513414500572,100,99,util_100
36.54586535799899,100,99,util_100
36.56664637000358,100,99,util_100
36.587510583005496,100,99,util_100
36.60832299600588,100,99,util_100
36.629200007999316,100,99,util_100
36.650129721005214,100,99,util_100
36.67084973400051,100,99,util_100
36.691646446008235,100,99,util_100
36.71283115900587,100,99,util_100
36.73403967199556,100,99,util_100
36.755152184996405,100,99,util_100
36.77631559800648,100,99,util_100
36.79721271000744,100,99,util_100
36.818091523004114,100,99,util_100
36.83900323600392,100,99,util_100
36.86027284900774,100,99,util_100
36.88113616099872,100,99,util_100
36.90198507400055,100,99,util_100
36.92276258699712,100,99,util_100
36.943583600004786,100,99,util_100
36.96448291299748,100,99,util_100
36.98534722600016,100,99,util_100
37.00660183900618,100,99,util_100
37.02739845200267,100,99,util_100
37.04823916500027,100,99,util_100
37.06903327800683,100,99,util_100
37.08980638999492,100,99,util_100
37.11064150300808,100,99,util_100
37.13144601600652,100,99,util_100
37.1526822290034,100,99,util_100
37.1738881420024,100,99,util_100
37.1951039560081,100,99,util_100
37.21606086900283,100,99,util_100
37.23693608099711,100,99,util_100
37.2576634940051,100,99,util_100
37.27837700699456,100,99,util_100
37.29925942000409,100,99,util_100
37.319990133008105,100,99,util_100
37.34080494599766,100,99,util_100
37.361526159002096,100,99,util_100
37.38235867199546,100,99,util_100
37.40321348399448,100,99,util_100
37.4240367970051,100,99,util_100
37.44485041000007,100,99,util_100
37.4655372230045,100,99,util_100
37.48633893599617,100,99,util_100
37.50746324899956,100,99,util_100
37.53570776700508,100,99,util_100
37.55689878000703,100,99,util_100
37.57772339299845,100,99,util_100
37.5985772050044,100,99,util_100
37.619373918001656,100,99,util_100
37.64018023099925,100,99,util_100
37.66101474400784,100,99,util_100
37.681952857004944,100,99,util_100
37.702856169998995,100,99,util_100
37.723617083000136,100,99,util_100
37.74449239599926,100,99,util_100
37.76532350899652,100,99,util_100
37.786130221997155,100,99,util_100
37.806996334998985,100,99,util_100
37.82786954700714,100,99,util_100
37.84871946000203,100,99,util_100
37.86948117299471,100,99,util_100
37.890333486007876,100,99,util_100
37.911123398997006,100,99,util_100
37.9323356130044,100,99,util_100
37.953543326002546,100,99,util_100
37.97470983900712,100,99,util_100
37.99553555200691,100,99,util_100
38.0162855660019,100,99,util_100
38.037302779004676,100,99,util_100
38.05819249199703,100,99,util_100
38.078938605001895,100,99,util_100
38.09988711800543,100,99,util_100
38.1206743310031,100,99,util_100
38.14144774500164,100,99,util_100
38.16224775799492,100,99,util_100
38.183037071008584,100,99,util_100
38.20383238399518,100,99,util_100
38.224570796999615,100,99,util_100
38.24526731000515,100,99,util_100
38.26598702299816,100,99,util_100
38.28678473600303,100,99,util_100
38.30749114899663,100,99,util_100
38.32822456299618,100,99,util_100
38.349150075999205,100,99,util_100
38.369884989006096,100,99,util_100
38.39055900200037,100,99,util_100
38.41145701499772,100,99,util_100
38.4325958279951,100,99,util_100
38.4536975420051,100,99,util_100
38.474825555007556,100,99,util_100
38.49567336800101,100,99,util_100
38.51641208100773,100,99,util_100
38.53714649399626,100,99,util_100
38.5579018080025,100,99,util_100
38.57863892099704,100,99,util_100
38.599456034004106,100,99,util_100
38.62012504700397,100,99,util_100
38.64085085999977,100,99,util_100
38.661508072997094,100,99,util_100
38.68227598600788,100,99,util_100
38.70305409899447,100,99,util_100
38.72380951199739,100,99,util_100
38.74460312500014,100,99,util_100
38.76534973899834,100,99,util_100
38.78615905200422,100,99,util_100
38.80700666499615,100,99,util_100
38.82778587800567,100,99,util_100
38.848573791008675,100,99,util_100
38.8693112040055,100,99,util_100
38.89006131699716,100,99,util_100
38.910832630994264,100,99,util_100
38.931973644008394,100,99,util_100
38.9531868579943,100,99,util_100
38.97428947100707,100,99,util_100
38.995289384998614,100,99,util_100
39.0160453980061,100,99,util_100
39.03692501199839,100,99,util_100
39.05767172500782,100,99,util_100
39.07840973799466,100,99,util_100
39.09917485200276,100,99,util_100
39.11995316500543,100,99,util_100
39.140671077999286,100,99,util_100
39.16145389199664,100,99,util_100
39.18229540500033,100,99,util_100
39.20303131900437,100,99,util_100
39.22372043199721,100,99,util_100
39.244451445003506,100,99,util_100
39.2650843589945,100,99,util_100
39.28583837200131,100,99,util_100
39.306554684997536,100,99,util_100
39.32719939800154,100,99,util_100
39.34815501200501,100,99,util_100
39.36892282500048,100,99,util_100
39.389677138999104,100,99,util_100
39.410450651994324,100,99,util_100
39.431530966001446,100,99,util_100
39.45268937900255,100,99,util_100
39.47385359300824,100,99,util_100
39.49497390599572,100,99,util_100
39.51572501999908,100,99,util_100
39.53653463300725,100,99,util_100
39.55735014700622,100,99,util_100
39.57825135999883,100,99,util_100
39.599153372997534,100,99,util_100
39.61996498699591,100,99,util_100
39.64079119999951,100,99,util_100
39.66170961399621,100,99,util_100
39.68256022699643,100,99,util_100
39.70338554099726,100,99,util_100
39.724036254003295,100,99,util_100
39.74493086700386,100,99,util_100
39.765740381000796,100,99,util_100
39.786533794002025,100,99,util_100
39.807410007008,100,99,util_100
39.828239121008664,100,99,util_100
39.849083834007615,100,99,util_100
39.86998814799881,100,99,util_100
39.8908860609954,100,99,util_100
39.912066774995765,100,99,util_100
39.93324738899537,100,99,util_100
39.954357702998095,100,99,util_100
39.97524481599976,100,99,util_100
39.996094329995685,100,99,util_100
40.01691534400743,100,99,util_100
40.037725657006376,100,99,util_100
40.05851567100035,100,99,util_100
40.079278984994744,100,99,util_100
40.10012429799826,100,99,util_100
40.12094491200696,100,99,util_100
40.14174182599527,100,99,util_100
40.16251513900352,100,99,util_100
40.18332585299504,100,99,util_100
40.20417286599695,100,99,util_100
40.224993780007935,100,99,util_100
40.24584369400691,100,99,util_100
40.26657650699781,100,99,util_100
40.28731222100032,100,99,util_100
40.30806773500808,100,99,util_100
40.328745247999905,100,99,util_100
40.34953976199904,100,99,util_100
40.37032747500052,100,99,util_100
40.391352289007045,100,99,util_100
40.41233660299622,100,99,util_100
40.43343141699734,100,99,util_100
40.45460223099508,100,99,util_100
40.475405744000454,100,99,util_100
40.49626565800281,100,99,util_100
40.517060672005755,100,99,util_100
40.53784918499878,100,99,util_100
40.55875379900681,100,99,util_100
40.579515813005855,100,99,util_100
40.60033562600438,100,99,util_100
40.621174540006905,100,99,util_100
40.641948753007455,100,99,util_100
40.662720567008364,100,99,util_100
40.68365308099601,100,99,util_100
40.70448999400833,100,99,util_100
40.72533530800138,100,99,util_100
40.74609172200144,100,99,util_100
40.76686373499979,100,99,util_100
40.787629548998666,100,99,util_100
40.80867496300198,100,99,util_100
40.82940767600667,100,99,util_100
40.850240790008684,100,99,util_100
40.871562104002805,100,99,util_100
40.89282131800428,100,99,util_100
40.915370033006184,100,99,util_100
40.93625354699907,100,99,util_100
40.95714386100008,100,99,util_100
40.977956375005306,100,99,util_100
40.99876358899928,100,99,util_100
41.01953190199856,100,99,util_100
41.0403749160032,100,99,util_100
41.06114343000809,100,99,util_100
41.081962644006126,100,99,util_100
41.10281725799723,100,99,util_100
41.12354837200837,100,99,util_100
41.144381385995075,100,99,util_100
41.16509270000097,100,99,util_100
41.185923013006686,100,99,util_100
41.206743026996264,100,99,util_100
41.22749104100512,100,99,util_100
41.24818995500391,100,99,util_100
41.26888386900828,100,99,util_100
41.28954778300249,100,99,util_100
41.310424597002566,100,99,util_100
41.33143591100816,100,99,util_100
41.35265042500396,100,99,util_100
41.37364563900337,100,99,util_100
41.39453765300277,100,99,util_100
41.41522576700663,100,99,util_100
41.43602298000769,100,99,util_100
41.45664669400139,100,99,util_100
41.47736230799637,100,99,util_100
41.498235922001186,100,99,util_100
41.51896973600378,100,99,util_100
41.539757350008585,100,99,util_100
41.56077106400335,100,99,gap
41.58157237799605,100,99,gap
41.603089992000605,100,99,gap
41.6246578059945,100,99,gap
41.64596652099863,100,99,gap
41.66715373500483,100,99,gap
41.688482648998615,100,99,gap
41.70918436300417,100,99,gap
41.73003857700678,23,20,gap
41.75180358000216,23,20,gap
41.7730286760052,23,20,gap
41.79405647200474,23,20,gap
41.81482436800434,23,20,gap
41.83560066399514,23,20,gap
41.856361159996595,23,20,gap
41.877207855999586,23,20,gap
41.89869515200553,23,20,gap
41.92025024800387,0,2,gap
41.94185154499428,0,2,gap
41.962749041005736,0,2,gap
41.984211636998225,0,2,gap
42.00533073299448,0,2,gap
42.026594929004204,0,2,gap
42.04745982600434,0,2,gap
